,時間,ID,カテゴリー,件,掲載名,フリガナ,電話番号,FAX番号,住所,アクセス,駐車場,現金以外の支払い方法,ホームページ,E-mailアドレス,業種,営業時間,休業日,予約
78,2018-10-22 13:56:38.425042,131144519016830090,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,株式会社アパートナー,カブシキガイシャアパートナー,03-3791-1210※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3791-1258,（〒153-0051）東京都目黒区上目黒１丁目１６－１１地図,鉄道東急東横線・地下鉄日比谷線・中目黒駅徒歩3分その他『秋元ビル1階』にあります。ルート案内,無,お取り扱いしておりません,◆アパートナーのホームページはこちらからhttp://www.apartner.co.jp/◆アパマンショップ中目黒店はこちらからhttp://www.apartner-nakameguro.jp/,◆お問い合わせはこちらからtokyo@apartner.co.jp,アパート管理、貸事務所、貸店舗、貸家、住宅販売、土地売買、不動産管理、不動産取引、マンション管理、マンション賃貸業,,年中無休,－
79,2018-10-22 13:56:38.888823,132541619016171840,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,株式会社Ｒ‐ｂｅｌｌ,カブシキガイシャアールベル,0120-858777※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-5985-7662,（〒171-0014）東京都豊島区池袋２丁目５４－９地図,－,－,VISAカード、MASTERカードＡＭＥＸ（少額対応出来ます）,詳しくはホームページをご覧ください。http://www.r-bell.co.jp,メールからもお気軽にお問い合わせください。r-bell@r-bell.co.jp,アパート管理、雨どい工事、衛生設備工事、介護リフォーム、外壁工事、壁紙工事、ガラスふきサービス、管工事、給排水設備工事、空調設備工事、グリストラップ清掃業、建築塗装、消火設備工事、昇降設備工事、消防用設備点検、消防用設備保守、清掃業、ソーラーシステム・太陽光発電、タイル工事、貯水槽清掃業、電気工事、塗装工事、内装工事、配管工事、排水槽清掃業、ハウスクリーニング、ビル管理、ビルメンテナンス、フローリング工事、防水工事、防犯カメラ販売、防犯用設備・用品、マンション管理、屋根工事、床工事、リノベーション、リフォーム、冷暖房設備工事,,日曜日、祝日、（緊急受付有）,－
80,2018-10-22 13:56:39.367200,133574720163051590,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,東急リバブル株式会社／売買部門西葛西センター,トウキュウリバブルカブシキガイシャ／バイバイブモンニシカサイセンター,0120-64410903-3675-9021※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3675-9028,（〒134-0088）東京都江戸川区西葛西６丁目１６－４地図,鉄道東京メトロ東西線・西葛西駅・南口出口その他エスペランスビル5階ルート案内,－,－,http://www.livable.co.jp/branch/nishikasai/,nishikasai@ma.livable.jp,不動産取引,,水曜日、第１、第２、第３、第４火曜日,－
81,2018-10-22 13:56:39.840214,135694135174931970,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,株式会社ユアー・パーキング,カブシキガイシャユアーパーキング,0120-89281603-5790-0111,03-5790-0112,（〒151-0066）東京都渋谷区西原３丁目１６－１２地図,－,－,－,▼株式会社ユアーパーキングhttp://www.ypark.co.jp/,▼メールのお問い合せはこちらへinfo@ypark.co.jp,コインパーキング、駐車場,,－,－
82,2018-10-22 13:56:40.285349,130670803183660730,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,東建コーポレーション株式会社ホームメイト府中駅前店,トウケンコーポレーションカブシキガイシャホームメイトフチュウエキマエテン,042-358-3555※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,042-358-3330,（〒183-0056）東京都府中市寿町１丁目１－５地図,その他明徳ビル2Fルート案内,－,有,東建コーポレーション（土地活用のご相談）http://www.token.co.jpＰＣ・ケータイ版ホームメイト（お部屋探し）http://www.homemate.co.jpスマートフォン版ホームメイト（お部屋探し）http://s.homemate.co.jp/,お問い合わせ、パンフレットのご請求などA28@token.co.jp,アパート管理、アパート業、アパート（学生向）、ウィークリー・マンスリー賃貸マンション、貸事務所、貸倉庫、貸店舗、不動産取引、マンション管理、マンション（学生向）、マンション賃貸業,10:00～18:30,水曜日（祝日は営業）,－
83,2018-10-22 13:56:40.780135,131923420162531080,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,安藤司法書士土地家屋調査士事務所,アンドウシホウショシトチカオクチョウサシジムショ,03-3821-1591※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3824-0751,（〒113-0022）東京都文京区千駄木２丁目３４－８地図,鉄道地下鉄千代田線・千駄木駅、団子坂下出口徒歩1分。（菊見せんべい店前）バス都営バス上野松坂屋・早稲田間、池袋東口・浅草雷門間停留所・団子坂下。文京区Ｂ－グル循環16番、台東区めぐりん循環10番停留所・千駄木など各バス停から徒歩1分。その他住所：文京区千駄木2丁目34番8号ツインパレス2Ｆルート案内,有,－,★詳細は当事務所ホームページをご覧くださいhttp://www.ando-o.com,ando@ando-o.com,司法書士事務所、測量、不動産取引、マンション管理、マンション管理士,09:00～18:00,日曜祝日は原則休み,－
84,2018-10-22 13:56:41.259799,139076007100000899,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,オフィスナビゲーションエステート株式会社,オフィスナビゲーションエステートカブシキガイシャ,03-5640-5270※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-5640-5273,（〒103-0001）東京都中央区日本橋小伝馬町１６－８地図,鉄道東京メトロ日比谷線・小伝馬町駅総武快速線・馬喰町駅ルート案内,無,お取り扱いしておりません,▼詳しくはこちらをご覧ください。http://www.officenavi.com,▼メールのお問い合せはこちらへinfo@officenavi.com,貸ビル、不動産取引,09:00～17:00,土曜日、日曜日、祝日,－
85,2018-10-22 13:56:41.753814,139900929059351220,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,株式会社一裕アセットマネジメント,カブシキガイシャイチユウアセットマネジメント,03-6804-3288※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-6804-3289,（〒107-0062）東京都港区南青山２丁目２－１５－１０３１地図,鉄道東京メトロ銀座線・東京メトロ半蔵門線・青山一丁目駅徒歩1分その他ウイン青山1031ルート案内,－,お取り扱いしておりません,賃貸情報「青山マンション.com」http://www.aoyama-mansion.com売買他情報「一裕アセットマネジメントHP」http://ichiyu-asset.yy-minato.gr.jp/,itiyuam@cd.wakwak.com,不動産取引,10:00～17:00,土曜日、日曜日、祝日、※但し電話対応可,－
86,2018-10-22 13:56:42.179541,133273425137240740,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,株式会社内藤建設,カブシキガイシャナイトウケンセツ,03-3353-5771※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3359-8002,（〒160-0017）東京都新宿区左門町２０－６地図,鉄道東京メトロ丸ノ内線・四谷三丁目駅徒歩ＪＲ中央線・信濃町駅徒歩ルート案内,有,お取り扱いしておりません,■詳細は当社ホームページをご覧下さいhttp://www.naito-web.co.jp/,■ｅメールによるお問い合せ・会社案内のご請求kensetu@naito-web.co.jp■調達情報は、下記メールまでお問い合せ下さいpartner@naito-web.co.jp,介護リフォーム、外壁工事、建設業、建築工事、設計、耐震工事、土木建築工事、土木工事、内装工事、不動産取引、リフォーム,,－,－
87,2018-10-22 13:56:42.682215,137371929007251030,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,調布女子学生会館,チヨウフジヨシガクセイカイカン,042-483-6111※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,042-483-6115,（〒182-0026）東京都調布市小島町３丁目６８－８地図,鉄道京王線・調布駅南口徒歩5分ルート案内,有（無料）,－,詳しくはホームページをご覧ください。http://www.chofujoshi.com/,chofujoshi@mte.biglobe.ne.jp,女子学生会館、マンション（学生向）,,－,－
88,2018-10-22 13:56:43.142780,131903207169531080,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,麻布コート,アザブコート,03-3446-8610※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3442-3344,（〒106-0047）東京都港区南麻布４丁目５－３９地図,鉄道地下鉄日比谷線・広尾駅・1．2出口徒歩5分バス天現寺停留所・徒歩5分車天現寺ランプから3分ルート案内,無,VISAカード、MASTERカード、JCBカード、DINERSカード、AMEXカード,ホームページをご覧下さいhttp://www.azabucourt.com/japan/仮予約申し込みフォームhttps://www.azabucourt.com/japan/reserve/,お問い合わせfrontdesk@azabucourt.com,アパート管理、アパート業、ウィークリー・マンスリー賃貸マンション、ビジネスホテル、ホテル,,,－
89,2018-10-22 13:56:43.622621,510000000000021413,東京都の不動産のお店・施設を探す 19802件,51-100件/19802件,有限会社興洋エステート,コウヨウエステ－ト,042-326-5124※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,042-326-5125,（〒185-0021）東京都国分寺市南町３丁目９－１５地図,鉄道ＪＲ中央線・国分寺駅徒歩1分ルート案内,無,お取り扱いしておりません,▼ホームページに最新の情報を掲載しております。http://www.kouyou-estate.co.jp/,▼お問い合わせはメールでも承ります。kouyou@kouyou-estate.co.jp,アパート管理、アパート業、ウィークリー・マンスリー賃貸マンション、貸店舗、貸家、住宅販売、土地売買、不動産管理、不動産取引、分譲住宅、マンション管理、マンション賃貸業,,水曜日,－
